Id_vente;id_bien;Date_mutation;Nature_mutation;Valeur fonciere;Surface Carrez ;Nombre pieces
7993;7130;2020-06-02;Vente;153500;70,06;4
7994;7131;2020-06-02;Vente;220000;74,07;3
7995;7132;2020-06-03;Vente;213097;76,41;4
7996;7133;2020-05-28;Vente;63000;28,55;2
7997;7134;2020-05-15;Vente;146000;81,78;4
7998;7108;2020-06-02;Vente;108000;20,15;1
7999;7135;2020-05-27;Vente;298000;97,91;5
8000;7136;2020-05-29;Vente;115000;28,78;1
8001;7137;2020-05-28;Vente;143700;60,78;3
8002;7138;2020-05-28;Vente;187000;71;4
8003;7139;2020-05-20;Vente;229500;93,6;4
8004;7140;2020-06-04;Vente;368500;82,41;4
8005;7016;2020-06-12;Vente;209006;77,25;4
8006;7141;2020-05-22;Vente;96000;20,07;1
8007;7142;2020-05-25;Vente;275000;73;3
8008;7143;2020-05-27;Vente;626000;161,62;2
8009;7144;2020-06-15;Vente;195000;81,16;4
8010;7145;2020-05-29;Vente;199000;66,64;3
8011;7146;2020-05-22;Vente;155500;31,59;2
8012;7147;2020-06-12;Vente;214310;43,68;2
8013;7148;2020-06-22;Vente;134000;33,57;2
8014;7149;2020-05-25;Vente;129700;35,57;1
8015;7150;2020-06-01;Vente;83258;23,38;1
8016;7151;2020-05-26;Vente;165000;76,57;4
8017;7152;2020-06-16;Vente;277000;76,22;4
8018;7153;2020-05-27;Vente;290000;110,15;5
8019;7154;2020-06-02;Vente;138900;30,79;1
8020;7155;2020-06-17;Vente;97400;19,37;1
8021;7156;2020-06-04;Vente;450000;97,26;3
8022;7157;2020-06-05;Vente;240000;61,09;3
8023;7158;2020-06-23;Vente;130000;67,77;4
8024;7159;2020-06-11;Vente;87000;18,1;1
8025;7160;2020-05-15;Vente;173000;63,66;3
8026;7161;2020-06-12;Vente;120000;63,38;3
8027;7162;2020-05-13;Vente;203000;88,35;4
8028;7163;2020-06-12;Vente;140000;56,19;3
8029;7164;2020-06-19;Vente;90000;20,4;1
8030;7165;2020-06-19;Vente;85000;31,3;1
8031;7166;2020-06-22;Vente;254588;103,46;5
8032;7167;2020-06-22;Vente;172000;47,3;3
8033;7168;2020-06-25;Vente;167000;29,14;1
8034;7169;2020-06-25;Vente;348200;86,96;3
8035;7170;2020-01-15;Vente;98000;34,9;2
8036;7171;2020-01-22;Vente;113000;47,52;2
8037;7172;2020-01-15;Vente;66500;44,7;2
8038;7173;2020-01-27;Vente;146800;66,8;3
8039;7174;2020-02-03;Vente;85500;46,5;2
8040;7175;2020-01-28;Vente;40000;19,74;1
8041;7176;2020-01-23;Vente;108500;53,1;2
8042;7177;2020-02-10;Vente;175000;81,74;4
8043;7178;2020-01-31;Vente;99800;46,13;2
8044;7179;2020-02-10;Vente;68000;32,03;1
8045;7180;2020-02-03;Vente;120000;67,12;3
8046;7181;2020-02-24;Vente;270000;108,5;5
8047;7182;2020-02-20;Vente;102000;45,25;2
8048;7183;2020-02-25;Vente;100000;65,2;3
8049;7184;2020-02-21;Vente;99000;51,24;2
8050;7185;2020-02-14;Vente;85000;39,27;1
8051;7186;2020-02-14;Vente;139272;62,85;3
8052;7187;2020-02-20;Vente;104000;44,66;2
8053;7188;2020-03-17;Vente;163000;51,06;2
8054;7189;2020-03-03;Vente;87000;45,27;2
8055;7190;2020-05-07;Vente;103000;68,01;3
8056;7191;2020-05-06;Vente;60000;29,75;1
8057;7192;2020-05-19;Vente;182000;82,58;4
8058;7193;2020-05-29;Vente;163000;65,39;3
8059;7194;2020-05-22;Vente;35000;29,7;2
8060;7195;2020-05-20;Vente;130000;62,75;3
8061;7196;2020-06-16;Vente;146000;66,28;3
8062;7197;2020-06-05;Vente;133000;70,55;4
8063;7198;2020-06-12;Vente;61000;24,13;1
8064;7199;2020-05-28;Vente;148000;62,6;3
8065;7200;2020-06-18;Vente;125000;68,01;3
8066;7201;2020-06-19;Vente;85000;40,96;2
8067;7202;2020-06-18;Vente;160000;79,72;4
8068;7203;2020-06-19;Vente;111000;41,5;2
8069;7204;2020-06-19;Vente;210000;82,16;4
8070;7205;2020-05-14;Vente;110000;48,35;2
8071;7206;2020-06-30;Vente;131320;65,48;3
8072;7207;2020-06-23;Vente;132000;87,84;5
8073;7208;2020-06-29;Vente;120000;62,21;3
8074;7209;2020-06-29;Vente;105000;55,1;2
8075;7210;2020-06-30;Vente;77200;51;2
8076;7211;2020-05-28;Vente;83000;40,18;2
8077;7212;2020-06-25;Vente;155000;67,24;3
8078;7213;2020-06-05;Vente;132000;50,6;2
8079;7214;2020-06-04;Vente;100000;39,68;2
8080;7215;2020-06-05;Vente;92423;40,93;2
8081;7216;2020-01-31;Vente;76000;42,1;2
8082;7217;2020-01-31;Vente;87000;93,3;4
8083;7218;2020-01-28;Vente;63000;44,79;2
8084;7219;2020-02-13;Vente;86000;62,26;3
8085;7220;2020-01-31;Vente;29000;26,91;1
8086;7221;2020-02-04;Vente;97000;50,97;3
8087;7222;2020-01-22;Vente;103000;39,93;2
8088;7223;2020-02-11;Vente;62990;43,92;1
8089;7224;2020-02-28;Vente;50000;23,05;1
8090;7225;2020-03-06;Vente;87990;52,92;3
8091;7226;2020-02-13;Vente;113990;48,48;2
8092;7222;2020-03-10;Vente;83999;33,69;2
8093;7227;2020-03-09;Vente;80000;72,6;4
8094;7228;2020-04-01;Vente;151000;86,15;4
8095;7229;2020-05-13;Vente;47990;19,75;1
8096;7230;2020-05-19;Vente;165000;88,03;4
8097;7231;2020-06-19;Vente;170500;100,07;5
8098;7232;2020-06-17;Vente;26000;16,47;1
8099;7233;2020-06-22;Vente;115000;51,02;2
8100;7234;2020-01-10;Vente;142500;28,87;2
8101;7235;2020-01-09;Vente;175200;44,38;2
8102;7234;2020-01-14;Vente;235000;59,29;2
8103;7236;2020-01-13;Vente;123000;35,78;2
8104;7237;2020-01-20;Vente;235700;49,85;4
8105;7238;2020-01-09;Vente;97500;67;4
8106;7239;2020-01-15;Vente;79200;20,78;1
8107;7240;2020-01-20;Vente;837200;247,54;5
8108;7241;2020-01-16;Vente;376000;91,8;3
8109;7242;2020-01-16;Vente;372000;125,55;5
8110;7243;2020-01-31;Vente;200381;79,02;4
8111;7244;2020-01-24;Vente;184410;44,4;2
8112;7245;2020-01-15;Vente;162000;76,86;2
8113;7246;2020-01-17;Vente;127900;25,83;1
8114;7247;2020-01-20;Vente;77700;24,25;1
8115;7248;2020-01-29;Vente;141000;51;3
8116;7249;2020-01-29;Vente;350000;81,39;3
8117;7250;2020-02-03;Vente;87000;36,2;1
8118;7251;2020-02-11;Vente;102000;32;2
8119;7252;2020-01-31;Vente;105000;29;2
8120;7253;2020-01-24;Vente;137000;39,28;2
8121;7254;2020-01-30;Vente;24000;20;1
8122;7254;2020-01-30;Vente;35000;23,35;1
8123;7254;2020-01-30;Vente;40000;32,39;2
8124;7254;2020-01-30;Vente;23000;22,73;1
8125;7255;2020-02-04;Vente;231100;55,37;3
8126;7256;2020-02-07;Vente;183850;80,09;4
8127;7257;2020-02-07;Vente;43750;33,62;1
8128;7258;2020-02-03;Vente;148000;43,63;2
8129;7259;2020-02-11;Vente;151960;67,87;3
8130;7260;2020-02-21;Vente;192000;27,21;2
8131;7261;2020-02-14;Vente;181270;38,05;2
8132;7262;2020-02-05;Vente;55860;24,9;1
8133;7263;2020-02-14;Vente;750000;57,35;4
8134;7264;2020-02-13;Vente;146000;64,8;4
8135;7265;2020-02-20;Vente;110000;32,3;1
8136;7255;2020-02-20;Vente;223645;4936;3
8137;7266;2020-02-14;Vente;428200;68,36;2
8138;7267;2020-02-20;Vente;66880;18,94;1
8139;7268;2020-02-28;Vente;129500;22,33;1
8140;7269;2020-02-27;Vente;175229;45,89;2
8141;7270;2020-02-19;Vente;129452;35,37;2
8142;7271;2020-02-27;Vente;225000;62,83;4
8143;7272;2020-02-25;Vente;85000;54,78;2
8144;7273;2020-03-13;Vente;139000;55,76;3
8145;7274;2020-03-12;Vente;87000;25,41;2
8146;7275;2020-03-02;Vente;252500;68;4
8147;7276;2020-03-06;Vente;152000;23;3
8148;7277;2020-03-09;Vente;101700;62,51;3
8149;7278;2020-03-12;Vente;126500;26,67;1
8150;7279;2020-03-10;Vente;116704;37,4;1
8151;7280;2020-03-06;Vente;125000;56,1;3
8152;7281;2020-03-06;Vente;180000;57,05;2
8153;7282;2020-02-24;Vente;86000;36,26;2
8154;7283;2020-03-20;Vente;269370;85,66;4
8155;7284;2020-03-16;Vente;115520;57,43;2
8156;7285;2020-04-03;Vente;183862;37,03;2
8157;7286;2020-04-03;Vente;10000;18,5;1
8158;7287;2020-04-01;Vente;125000;42,48;2
8159;7288;2020-03-10;Vente;301000;62,44;3
8160;7289;2020-03-30;Vente;59579;38,85;3
8161;7290;2020-04-10;Vente;44537;37,81;2
8162;7291;2020-04-07;Vente;138000;44,4;2
8163;7292;2020-04-17;Vente;325000;56,9;3
8164;7293;2020-04-17;Vente;142000;52,32;2
8165;7294;2020-04-24;Vente;73000;21,73;2
8166;7295;2020-04-30;Vente;180050;40,31;2
8167;7296;2020-04-22;Vente;84000;54,43;3
8168;7297;2020-04-10;Vente;137488;82,89;4
8169;7298;2020-04-16;Vente;75500;28,59;2
8170;7292;2020-04-21;Vente;374690;65,61;3
8171;7299;2020-04-30;Vente;170000;57,66;3
8172;7300;2020-04-24;Vente;156000;54,48;2
8173;7301;2020-04-21;Vente;130000;87,66;4
8174;7302;2020-02-10;Vente;679000;93,02;3
8175;7303;2020-05-04;Vente;160000;68,33;3
8176;7304;2020-05-07;Vente;78000;47,32;2
8177;7305;2020-05-11;Vente;166800;90,63;3
8178;7306;2020-05-14;Vente;130000;21,13;1
8179;7307;2020-05-15;Vente;251000;61,25;3
8180;7308;2020-05-20;Vente;161000;36,7;1
8181;7309;2020-04-30;Vente;220000;70,29;3
8182;7310;2020-05-25;Vente;210000;49,47;3
8183;7311;2020-05-19;Vente;177000;90,24;4
8184;7312;2020-05-15;Vente;117950;21,45;1
8185;7313;2020-05-22;Vente;51000;21,45;1
8186;7314;2020-06-02;Vente;601000;91,86;3
8187;7315;2020-05-11;Vente;132000;27,6;1
8188;7316;2020-05-20;Vente;121700;62,64;3
8189;7317;2020-05-07;Vente;200000;54,5;3
8190;7318;2020-06-05;Vente;108490;29,89;1
8191;7319;2020-05-13;Vente;162500;35,55;3
8192;7297;2020-05-14;Vente;228000;46,62;1
8193;7320;2020-05-25;Vente;149400;35,74;1
8194;7321;2020-05-26;Vente;65000;17,39;1
8195;7322;2020-05-22;Vente;193090;50,02;2
8196;7323;2020-05-27;Vente;89498;47,89;2
8197;7324;2020-05-28;Vente;134200;24,2;1
8198;7325;2020-05-27;Vente;545205;118,64;5
8199;7312;2020-05-22;Vente;174000;30,93;1
8200;7323;2020-06-11;Vente;107000;65,75;3
8201;7326;2020-06-03;Vente;75000;30,39;1
8202;7280;2020-05-19;Vente;90000;36,8;2
8203;7327;2020-05-18;Vente;140000;39,25;3
8204;7328;2020-06-09;Vente;119712;75,27;2
8205;7329;2020-05-20;Vente;382000;77,16;4
8206;7330;2020-06-18;Vente;24500;5,21;1
8207;7331;2020-06-15;Vente;173000;36,59;2
8208;7332;2020-06-03;Vente;145000;25,32;1
8209;7333;2020-06-19;Vente;141231;18,76;1
8210;7334;2020-06-08;Vente;140000;51,58;2
8211;7335;2020-06-15;Vente;168000;37,72;1
8212;7323;2020-06-03;Vente;140500;81,97;4
8213;7336;2020-06-05;Vente;85000;85;4
8214;7314;2020-06-18;Vente;380000;63,77;3
8215;7260;2020-06-12;Vente;109060;20,09;1
8216;7337;2020-05-29;Vente;52000;13,47;1
8217;7338;2020-05-26;Vente;85000;18,8;1
8218;7339;2020-06-18;Vente;262000;66,69;3
8219;7340;2020-06-03;Vente;66000;19,09;1
8220;7341;2020-06-18;Vente;180000;73,36;3
8221;7342;2020-06-30;Vente;163000;94,42;4
8222;7343;2020-06-12;Vente;165800;64,57;4
8223;7275;2020-06-12;Vente;205000;66,4;4
8224;7262;2020-05-25;Vente;51750;21,07;2
8225;7344;2020-06-13;Vente;124000;23,7;1
8226;7345;2020-06-26;Vente;225000;62,05;3
8227;7346;2020-06-24;Vente;125000;90;3
8228;7236;2020-05-19;Vente;88000;18,2;1
8229;7347;2020-06-25;Vente;188000;59,51;3
8230;7348;2020-06-26;Vente;165500;32,14;1
8231;7349;2020-06-22;Vente;165000;42,51;2
8232;7350;2020-06-24;Vente;150000;33;2
8233;7351;2020-06-18;Vente;196223;41,63;2
8234;7352;2020-06-25;Vente;158000;37,27;2
8235;7353;2020-06-25;Vente;70000;25,77;3
8236;7354;2020-06-26;Vente;425000;94,23;4
8237;7290;2020-06-24;Vente;268386;15,4;1
8238;7355;2020-06-29;Vente;125820;33,19;1
8239;7356;2020-01-22;Vente;90000;41,65;2
8240;7357;2020-01-31;Vente;14000;33,47;1
8241;7358;2020-01-21;Vente;70000;66,41;3
8242;7359;2020-01-24;Vente;59000;45,16;2
8243;7360;2020-02-13;Vente;30500;47,57;1
8244;7361;2020-03-12;Vente;62500;28,95;1
8245;7362;2020-04-28;Vente;92000;43,15;1
8246;7363;2020-05-05;Vente;194800;78,51;4
8247;7364;2020-05-07;Vente;125000;71,51;3
8248;7365;2020-05-15;Vente;15000;11,91;1
8249;7366;2020-05-25;Vente;75000;37,52;2
8250;7367;2020-05-07;Vente;125000;62,78;3
8251;7368;2020-05-29;Vente;122500;52,29;3
8252;7369;2020-05-28;Vente;92000;39,2;2
8253;7370;2020-05-29;Vente;98000;60,68;3
8254;7371;2020-06-09;Vente;79600;29,79;1
8255;7372;2020-06-04;Vente;205000;65,48;3
8256;7373;2020-06-11;Vente;120000;77,4;4
8257;7374;2020-06-22;Vente;98000;49,98;3
8258;7375;2020-06-20;Vente;100000;75;3
8259;7376;2020-06-17;Vente;151000;57,37;3
8260;7377;2020-06-12;Vente;137000;64,07;3
8261;7378;2020-06-29;Vente;42000;59,4;3
8262;7379;2020-02-15;Vente;34000;33,5;1
8263;7380;2020-03-05;Vente;62500;65,7;3
8264;7381;2020-03-10;Vente;35000;61,27;3
8265;7382;2020-03-19;Vente;48000;64,49;2
8266;7383;2020-06-20;Vente;38000;29,24;1
8267;7384;2020-06-18;Vente;61000;91,2;4
8268;7385;2020-01-08;Vente;79000;57,03;3
8269;7386;2020-01-07;Vente;128420;51,26;2
8270;7387;2020-01-10;Vente;213000;58,58;3
8271;7388;2020-01-03;Vente;110500;63,1;3
8272;7389;2020-01-09;Vente;121000;68,01;3
8273;7390;2020-01-13;Vente;61500;18,1;1
8274;7391;2020-01-17;Vente;82500;28,75;1
8275;7392;2020-01-10;Vente;139000;76,45;4
8276;7393;2020-01-06;Vente;122450;65,52;3
8277;7394;2020-01-09;Vente;156500;61,54;2
8278;7395;2020-01-02;Vente;205000;88,45;4
8279;7396;2020-01-02;Vente;94000;42,94;2
8280;7397;2020-01-24;Vente;140000;62,88;3
8281;7398;2020-01-03;Vente;98200;42,2;2
8282;7399;2020-01-24;Vente;65766;24,71;2
8283;7400;2020-01-28;Vente;195000;66,95;3
8284;7401;2020-01-28;Vente;62000;36,26;2
8285;7402;2020-01-17;Vente;114200;78,61;4
8286;7403;2020-01-17;Vente;134000;86,29;4
8287;7404;2020-01-17;Vente;155350;56,04;6
8288;7405;2020-01-15;Vente;62000;25,53;1
8289;7406;2020-01-20;Vente;67000;66,2;3
8290;7407;2020-01-17;Vente;92000;58,77;3
8291;7408;2020-01-10;Vente;71100;29,49;1
8292;7409;2020-01-21;Vente;150900;45,91;2
8293;7410;2020-01-10;Vente;204000;80,7;4
8294;7411;2020-01-31;Vente;196000;93,07;5
8295;7412;2020-01-30;Vente;177500;63,17;3
8296;7413;2020-01-29;Vente;144000;77,44;5
8297;7414;2020-02-04;Vente;214500;83,27;4
8298;7415;2020-01-23;Vente;68300;65,97;3
8299;7416;2020-02-05;Vente;225800;128,58;5
8300;7417;2020-01-31;Vente;106500;36,28;2
8301;7418;2020-01-28;Vente;82353;31;1
8302;7419;2020-02-05;Vente;95000;80,7;5
8303;7420;2020-01-17;Vente;73200;30,66;1
8304;7421;2020-01-17;Vente;151200;40,27;2
8305;7422;2020-02-17;Vente;38000;17,96;1
8306;7423;2020-02-17;Vente;73500;67;3
8307;7424;2020-02-17;Vente;234900;93,73;5
8308;7425;2020-02-11;Vente;152000;67,23;3
8309;7426;2020-02-17;Vente;114600;68,02;3
8310;7427;2020-02-04;Vente;90500;41,1;2
8311;7428;2020-02-13;Vente;104000;63,09;2
8312;7429;2020-02-20;Vente;157200;54,66;2
8313;7430;2020-02-13;Vente;217300;56,78;3
8314;7431;2020-02-20;Vente;129500;36,06;1
8315;7432;2020-02-14;Vente;72500;49,81;2
8316;7433;2020-02-07;Vente;121250;79,27;4
8317;7434;2020-03-02;Vente;86000;36,32;2
8318;7435;2020-02-24;Vente;97000;24,7;2
8319;7436;2020-02-27;Vente;210000;82,7;3
8320;7437;2020-02-20;Vente;104000;52,52;3
8321;7438;2020-02-21;Vente;112000;67,64;3
8322;7439;2020-03-04;Vente;74000;21,4;1
8323;7440;2020-03-04;Vente;54000;34,29;1
8324;7441;2020-02-28;Vente;149000;88,42;5
8325;7442;2020-03-05;Vente;117900;31;1
8326;7443;2020-03-06;Vente;174000;41,58;1
8327;7444;2020-04-30;Vente;110000;54,12;3
8328;7445;2020-04-28;Vente;134000;93,33;4
8329;7446;2020-04-30;Vente;172800;57,5;2
8330;7447;2020-05-05;Vente;106000;76,11;2
8331;7448;2020-04-16;Vente;64600;42,94;1
8332;7449;2020-05-11;Vente;75500;43,47;2
8333;7450;2020-05-06;Vente;141000;51,17;2
8334;7451;2020-04-24;Vente;68500;30,2;1
8335;7452;2020-05-18;Vente;69000;72,26;3
8336;7453;2020-05-13;Vente;72750;78,65;4
8337;7454;2020-05-15;Vente;197700;106,72;3
8338;7455;2020-05-15;Vente;272000;63,75;2
8339;7456;2020-05-15;Vente;88500;35,14;2
8340;7457;2020-05-18;Vente;385000;109,1;4
8341;7458;2020-05-22;Vente;188000;97;4
8342;7459;2020-05-14;Vente;167400;84,34;4
8343;7460;2020-05-12;Vente;120075;94,8;5
8344;7461;2020-05-19;Vente;116500;39,94;1
8345;7462;2020-05-27;Vente;230000;103,95;6
8346;7463;2020-05-19;Vente;123000;38,96;1
8347;7464;2020-05-22;Vente;130500;35,72;1
8348;7465;2020-04-17;Vente;63000;26,87;1
8349;7466;2020-05-12;Vente;119500;73,55;4
8350;7467;2020-05-27;Vente;80500;32,27;1
8351;7468;2020-05-06;Vente;122000;82,73;5
8352;7469;2020-05-27;Vente;90000;54,3;2
8353;7470;2020-05-15;Vente;51000;74,49;4
8354;7471;2020-05-18;Vente;201000;75,77;4
8355;7472;2020-05-11;Vente;66000;31,92;1
8356;7473;2020-05-22;Vente;44750;25,55;1
8357;7474;2020-05-29;Vente;170000;54,49;3
8358;7475;2020-05-28;Vente;82600;39,25;1
8359;7476;2020-05-27;Vente;181000;75,54;3
8360;7477;2020-05-28;Vente;434000;119,66;4
8361;7478;2020-05-28;Vente;209000;63,03;3
8362;7479;2020-05-25;Vente;139500;45,81;2
8363;7480;2020-05-19;Vente;51956;17,41;1
8364;7481;2020-05-20;Vente;81000;62,62;3
8365;7413;2020-05-29;Vente;125000;76,43;5
8366;7482;2020-05-29;Vente;98500;32,9;1
8367;7483;2020-05-15;Vente;98000;34,45;4
8368;7484;2020-05-26;Vente;75000;24,5;1
8369;7485;2020-05-25;Vente;57650;22,56;1
8370;7486;2020-05-27;Vente;54000;16,16;1
8371;7487;2020-06-05;Vente;124000;43,2;2
8372;7488;2020-06-08;Vente;75113;19,95;1
8373;7489;2020-06-10;Vente;154914;75,7;2
8374;7490;2020-05-29;Vente;45000;48,99;2
8375;7491;2020-05-20;Vente;44000;31,5;1
8376;7492;2020-05-29;Vente;170000;37,95;1
8377;7493;2020-06-04;Vente;82000;61,32;3
8378;7494;2020-06-04;Vente;182000;72;3
8379;7495;2020-06-02;Vente;60000;40,3;1
8380;7496;2020-06-02;Vente;192550;90,08;4
8381;7497;2020-05-25;Vente;154500;74;3
8382;7498;2020-06-05;Vente;110000;45,88;2
8383;7499;2020-06-08;Vente;117000;34,71;2
8384;7500;2020-06-09;Vente;150000;34,97;2
8385;7501;2020-06-08;Vente;42000;17,89;1
8386;7502;2020-06-12;Vente;41000;13,05;1
8387;7503;2020-06-11;Vente;124000;50,25;2
8388;7504;2020-06-05;Vente;140000;42,05;2
8389;7505;2020-06-12;Vente;181500;70,44;3
8390;7506;2020-05-29;Vente;130000;40,27;2
8391;7507;2020-06-25;Vente;84000;18,51;1
8392;7508;2020-06-04;Vente;105000;97,35;5
8393;7509;2020-06-24;Vente;420000;125,71;4
8394;7510;2020-06-19;Vente;85000;27,95;1
8395;7511;2020-05-29;Vente;87500;38,41;2
8396;7512;2020-06-02;Vente;158000;76,86;3
8397;7513;2020-06-29;Vente;73850;69;4
8398;7514;2020-06-22;Vente;56000;30,21;1
8399;7515;2020-06-16;Vente;81000;39;2
8400;7516;2020-06-26;Vente;56000;27,66;1
8401;7517;2020-06-12;Vente;56000;18,16;1
8402;7518;2020-06-19;Vente;64000;20,93;1
8403;7519;2020-01-20;Vente;76000;31,01;1
8404;7520;2020-01-23;Vente;113200;67,15;3
8405;7521;2020-02-15;Vente;114940;62,99;3
8406;7522;2020-04-24;Vente;100000;63,19;3
8407;7523;2020-05-15;Vente;72500;28,85;1
8408;7524;2020-05-27;Vente;83000;33,75;1
8409;7525;2020-05-29;Vente;129290;72,22;3
8410;7526;2020-05-29;Vente;54800;19,53;1
8411;7527;2020-05-19;Vente;103000;44,38;2
8412;7528;2020-06-05;Vente;85000;34,59;2
8413;7529;2020-04-07;Vente;28000;74,48;4
8414;7530;2020-06-03;Vente;52500;50,8;2
8415;7531;2020-06-08;Vente;54000;50,8;2
8416;7532;2020-02-03;Vente;63000;47,92;2
8417;7532;2020-02-06;Vente;82500;52,95;3
8418;7532;2020-02-19;Vente;70000;55,48;2
8419;7532;2020-02-07;Vente;115000;69,4;3
8420;7533;2020-03-13;Vente;47000;70;4
8421;7534;2020-03-12;Vente;109000;45,6;2
8422;7535;2020-06-03;Vente;43000;70,42;4
8423;7532;2020-06-09;Vente;74000;48;2
8424;7536;2020-01-03;Vente;332000;95,74;3
8425;7537;2020-01-06;Vente;172950;76,75;3
8426;7538;2020-01-07;Vente;80750;18;0
8427;7539;2020-01-06;Vente;204000;81,25;4
8428;7540;2020-01-06;Vente;153300;61,23;3
8429;7541;2020-01-06;Vente;78000;60,73;4
8430;7542;2020-01-10;Vente;125000;48,3;3
8431;7543;2020-01-16;Vente;144100;57,64;3
8432;7544;2020-01-02;Vente;149500;76,48;4
8433;7545;2020-01-07;Vente;196400;73,12;3
8434;7546;2020-01-09;Vente;149150;71,79;3
8435;7547;2020-01-06;Vente;99750;31;2
8436;7548;2020-01-08;Vente;120930;47,67;2
8437;7549;2020-01-16;Vente;247000;87,7;4
8438;7550;2020-01-16;Vente;105050;52,39;3
8439;7551;2020-01-15;Vente;160000;64,64;4
8440;7552;2020-01-13;Vente;360250;100,78;5
8441;7553;2020-01-17;Vente;202550;60,46;2
8442;7554;2020-01-07;Vente;602500;132,05;4
8443;7555;2020-01-07;Vente;192000;42,06;2
8444;7556;2020-01-20;Vente;158035;50,11;2
8445;7557;2020-01-21;Vente;434410;110,12;4
8446;7558;2020-01-24;Vente;65800;17,3;1
8447;7559;2020-01-22;Vente;101600;54;3
8448;7560;2020-01-20;Vente;530000;195,88;6
8449;7561;2020-01-10;Vente;160490;79,09;3
8450;7562;2020-01-17;Vente;93500;21,83;1
8451;7563;2020-01-23;Vente;53040;14,75;1
8452;7564;2020-01-21;Vente;152000;70,09;3
8453;7565;2020-01-07;Vente;283050;74,5;3
8454;7566;2020-01-15;Vente;178000;75,92;3
8455;7567;2020-01-24;Vente;108000;69,31;4
8456;7568;2020-01-08;Vente;273600;83,63;4
8457;7569;2020-01-08;Vente;278400;88,21;4
8458;7570;2020-01-17;Vente;153000;66,89;2
8459;7571;2020-01-14;Vente;219000;79;4
8460;7572;2020-01-28;Vente;148300;53,23;3
8461;7573;2020-01-10;Vente;270000;59,14;2
8462;7574;2020-01-30;Vente;95800;51,58;2
8463;7575;2020-01-24;Vente;282000;99,09;4
8464;7576;2020-01-31;Vente;68000;21,55;1
8465;7577;2020-01-10;Vente;114600;46,4;2
8466;7578;2020-01-28;Vente;169500;69,34;4
8467;7579;2020-01-31;Vente;215500;78,45;4
8468;7580;2020-01-21;Vente;123500;29,05;1
8469;7581;2020-02-05;Vente;69710;19,76;1
8470;7582;2020-01-23;Vente;169000;96,37;5
8471;7583;2020-02-04;Vente;112000;38,54;1
8472;7584;2020-01-31;Vente;113645;60,29;3
8473;7585;2020-01-31;Vente;52300;22,58;1
8474;7586;2020-01-27;Vente;61000;15,05;0
8475;7587;2020-01-30;Vente;302390;104,96;4
8476;7588;2020-02-07;Vente;142000;92,62;4
8477;7589;2020-01-27;Vente;128000;49,06;3
8478;7590;2020-02-07;Vente;161500;57,58;3
8479;7591;2020-01-29;Vente;194000;38,14;2
8480;7592;2020-02-12;Vente;123800;60,87;2
8481;7593;2020-02-14;Vente;258000;93,54;4
8482;7594;2020-01-31;Vente;127000;44,7;1
8483;7595;2020-02-17;Vente;293650;118,33;5
8484;7596;2020-02-04;Vente;122550;70,38;3
8485;7597;2020-02-10;Vente;203100;79,28;4
8486;7598;2020-01-24;Vente;169400;70,19;3
8487;7599;2020-01-24;Vente;159400;61,27;3
8488;7600;2020-02-07;Vente;430200;196,88;6
8489;7601;2020-02-22;Vente;85310;22,36;1
8490;7602;2020-01-28;Vente;91500;32,44;1
8491;7603;2020-02-10;Vente;154900;74,11;4
8492;7604;2020-01-24;Vente;257000;70,39;3
8493;7605;2020-02-18;Vente;209340;65,48;3
8494;7606;2020-02-17;Vente;60370;24,44;1
8495;7607;2020-02-10;Vente;155000;95,68;4
8496;7608;2020-02-17;Vente;94970;56,41;3
8497;7609;2020-01-31;Vente;125200;48,67;3
8498;7610;2020-02-10;Vente;125000;53,68;3
8499;7611;2020-02-10;Vente;68600;18,82;1
8500;7612;2020-02-25;Vente;62700;24,42;1
8501;7613;2020-02-24;Vente;190090;73,08;4
8502;7614;2020-02-21;Vente;154800;58,89;2
8503;7615;2020-02-26;Vente;127500;68,09;3
8504;7616;2020-02-21;Vente;62900;19,45;1
8505;7617;2020-02-27;Vente;100000;70,16;4
8506;7614;2020-02-20;Vente;161400;63,24;3
8507;7618;2020-02-26;Vente;113280;61,83;3
8508;7619;2020-02-13;Vente;162000;82,4;4
8509;7620;2020-02-14;Vente;145000;60,49;3
8510;7621;2020-02-20;Vente;174000;63,48;3
8511;7622;2020-02-27;Vente;192950;61,08;4
8512;7623;2020-02-18;Vente;50000;38,33;1
8513;7624;2020-03-04;Vente;386000;117,86;4
8514;7625;2020-03-05;Vente;160500;41,2;2
8515;7626;2020-02-25;Vente;94000;27,63;1
8516;7627;2020-02-21;Vente;456000;91,37;4
8517;7628;2020-02-18;Vente;188000;65,4;3
